location_name,horizon,value,date
Hawaii,3,3.6389105580722667,2024-10-19
Idaho,3,0.8723451982671662,2024-10-19
Illinois,3,21.35372162900979,2024-10-19
Indiana,3,14.326774992101676,2024-10-19
Iowa,3,3.991454585581622,2024-10-19
Kansas,3,4.894841861086193,2024-10-19
Kentucky,3,14.442720393582709,2024-10-19
Louisiana,3,10.895469629906282,2024-10-19
Maine,3,0.34842184133091364,2024-10-19
Maryland,3,2.806110031380524,2024-10-19
Massachusetts,3,6.362328379146051,2024-10-19
Michigan,3,17.392530910742487,2024-10-19
Minnesota,3,13.083005305426145,2024-10-19
Mississippi,3,2.4683618105440437,2024-10-19
Missouri,3,15.87863041852541,2024-10-19
Montana,3,0.6240626014249218,2024-10-19
Nebraska,3,0.420677360275426,2024-10-19
Nevada,3,1.5553801773340297,2024-10-19
New Hampshire,3,4.664534264233853,2024-10-19
New Jersey,3,19.001109970735364,2024-10-19
New Mexico,3,0.15262429917301396,2024-10-19
New York,3,24.220874768711976,2024-10-19
North Carolina,3,55.444716628259755,2024-10-19
North Dakota,3,0.011195807642334613,2024-10-19
Ohio,3,16.99645011573644,2024-10-19
Oklahoma,3,20.713267301687672,2024-10-19
Oregon,3,2.2097824222405045,2024-10-19
Pennsylvania,3,40.283883887259954,2024-10-19
Puerto Rico,3,10.002541685716352,2024-10-19
Rhode Island,3,2.0717128504545195,2024-10-19
South Carolina,3,21.02292066300876,2024-10-19
South Dakota,3,1.958217302862579,2024-10-19
Tennessee,3,18.537653703329454,2024-10-19
Texas,3,79.0327219634603,2024-10-19
US,3,637.3082063002906,2024-10-19
Utah,3,0.031586616360180515,2024-10-19
Vermont,3,-0.0031233024507609885,2024-10-19
Virginia,3,38.41588194978321,2024-10-19
Washington,3,8.556603141085157,2024-10-19
West Virginia,3,7.867457925971616,2024-10-19
Wisconsin,3,34.925609380253164,2024-10-19
Wyoming,3,1.2732613718642487,2024-10-19
Alabama,4,43.57600276607298,2024-10-26
Alaska,4,2.5018999381155145,2024-10-26
Arizona,4,9.048665333482754,2024-10-26
Arkansas,4,15.25720015417941,2024-10-26
California,4,4.393904640589392,2024-10-26
Colorado,4,9.847810996278453,2024-10-26
Connecticut,4,21.81386391805259,2024-10-26
Delaware,4,2.61080985793398,2024-10-26
District of Columbia,4,2.149141778920875,2024-10-26
Florida,4,107.14732458135363,2024-10-26
Georgia,4,50.257194511777755,2024-10-26
Hawaii,4,2.2866631536777913,2024-10-26
Idaho,4,1.537313971086826,2024-10-26
Illinois,4,30.063987198542083,2024-10-26
Indiana,4,28.570164351676755,2024-10-26
Iowa,4,5.825416663969241,2024-10-26
Kansas,4,6.636190619863232,2024-10-26
Kentucky,4,15.183003018301344,2024-10-26
Louisiana,4,11.67571840728195,2024-10-26
Maine,4,0.8486217715974368,2024-10-26
Maryland,4,10.934396487681381,2024-10-26
Massachusetts,4,13.54361223600964,2024-10-26
Michigan,4,38.503107221257864,2024-10-26
Minnesota,4,21.877387540597482,2024-10-26
Mississippi,4,7.16236462204728,2024-10-26
Missouri,4,22.60070589436509,2024-10-26
Montana,4,0.5816981398668414,2024-10-26
Nebraska,4,-0.840109674537556,2024-10-26
Nevada,4,2.3057994427886617,2024-10-26
New Hampshire,4,5.50916611434423,2024-10-26
New Jersey,4,27.94168896312553,2024-10-26
New Mexico,4,-1.7914025044387656,2024-10-26
New York,4,37.328220429334,2024-10-26
North Carolina,4,76.38916923266686,2024-10-26
North Dakota,4,0.9650619551067472,2024-10-26
Ohio,4,39.772445328208576,2024-10-26
Oklahoma,4,21.47833474706006,2024-10-26
Oregon,4,2.882322230177111,2024-10-26
Pennsylvania,4,44.0771942951498,2024-10-26
Puerto Rico,4,20.15929092002589,2024-10-26
Rhode Island,4,1.7386842269311513,2024-10-26
South Carolina,4,20.729478855594188,2024-10-26
South Dakota,4,2.479640744228762,2024-10-26
Tennessee,4,27.00570175879573,2024-10-26
Texas,4,83.20041980746277,2024-10-26
US,4,1144.091441177324,2024-10-26
Utah,4,-0.4370986310602087,2024-10-26
Vermont,4,-0.11003419165657656,2024-10-26
Virginia,4,57.48652109027237,2024-10-26
Washington,4,3.417891969131667,2024-10-26
West Virginia,4,13.218859524066634,2024-10-26
Wisconsin,4,34.01032649757741,2024-10-26
Wyoming,4,1.8466967049925196,2024-10-26
