event_week,location_name,horizon,value,model,date
202452,Rhode Island,3,12.177573553485463,Ensemble,2024-12-28
202452,South Carolina,3,52.934579358894155,Ensemble,2024-12-28
202452,South Dakota,3,22.59180352371527,Ensemble,2024-12-28
202452,Tennessee,3,97.29216672413025,Ensemble,2024-12-28
202452,Texas,3,842.2662700572993,Ensemble,2024-12-28
202452,Utah,3,48.825105379124054,Ensemble,2024-12-28
202452,Vermont,3,16.178961481069912,Ensemble,2024-12-28
202452,Virginia,3,238.02168082643053,Ensemble,2024-12-28
202452,Washington,3,240.42230316420202,Ensemble,2024-12-28
202452,West Virginia,3,22.696892394966838,Ensemble,2024-12-28
202452,Wisconsin,3,112.8028800059093,Ensemble,2024-12-28
202452,Wyoming,3,8.188691953463538,Ensemble,2024-12-28
202452,Puerto Rico,3,66.63417683559592,Ensemble,2024-12-28
